CIDEXISTENCIA,CIDALMACEN,CIDPRODUCTO,CIDEJERCICIO,CTIPOEXISTENCIA,CENTRADASINICIALES,CSALIDASINICIALES,CCOSTOINICIALENTRADAS,CCOSTOINICIALSALIDAS,CENTRADASPERIODO1,CENTRADASPERIODO2,CENTRADASPERIODO3,CENTRADASPERIODO4,CENTRADASPERIODO5,CENTRADASPERIODO6,CENTRADASPERIODO7,CENTRADASPERIODO8,CENTRADASPERIODO9,CENTRADASPERIODO10,CENTRADASPERIODO11,CENTRADASPERIODO12,CSALIDASPERIODO1,CSALIDASPERIODO2,CSALIDASPERIODO3,CSALIDASPERIODO4,CSALIDASPERIODO5,CSALIDASPERIODO6,CSALIDASPERIODO7,CSALIDASPERIODO8,CSALIDASPERIODO9,CSALIDASPERIODO10,CSALIDASPERIODO11,CSALIDASPERIODO12,CCOSTOENTRADASPERIODO1,CCOSTOENTRADASPERIODO2,CCOSTOENTRADASPERIODO3,CCOSTOENTRADASPERIODO4,CCOSTOENTRADASPERIODO5,CCOSTOENTRADASPERIODO6,CCOSTOENTRADASPERIODO7,CCOSTOENTRADASPERIODO8,CCOSTOENTRADASPERIODO9,CCOSTOENTRADASPERIODO10,CCOSTOENTRADASPERIODO11,CCOSTOENTRADASPERIODO12,CCOSTOSALIDASPERIODO1,CCOSTOSALIDASPERIODO2,CCOSTOSALIDASPERIODO3,CCOSTOSALIDASPERIODO4,CCOSTOSALIDASPERIODO5,CCOSTOSALIDASPERIODO6,CCOSTOSALIDASPERIODO7,CCOSTOSALIDASPERIODO8,CCOSTOSALIDASPERIODO9,CCOSTOSALIDASPERIODO10,CCOSTOSALIDASPERIODO11,CCOSTOSALIDASPERIODO12,CBANCONGELADO,CTIMESTAMP
135409,3,8848,9,1,40,27,1524.54,970.24,40,40,40,40,40,40,40,40,40,40,40,40,27,27,27,27,27,27,27,27,27,27,27,27,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,1524.54,970.24,970.24,970.24,970.24,970.24,970.24,970.24,970.24,970.24,970.24,970.24,970.24,0,
135410,3,8846,9,1,42,38,1121.16,965.52,42,42,42,42,42,42,42,42,42,42,42,42,38,38,38,38,38,38,38,38,38,38,38,38,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,1121.16,965.52,965.52,965.52,965.52,965.52,965.52,965.52,965.52,965.52,965.52,965.52,965.52,0,
135411,3,8845,9,1,48,39,1220.34,957.25,48,48,48,48,48,48,48,48,48,48,48,48,39,39,39,39,39,39,39,39,39,39,39,39,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,1220.34,957.25,957.25,957.25,957.25,957.25,957.25,957.25,957.25,957.25,957.25,957.25,957.25,0,
135412,3,8843,9,1,110,82,1217.85,957.05,110,110,110,110,110,110,110,110,110,110,110,110,82,82,82,82,82,82,82,82,82,82,82,82,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,1217.85,957.05,957.05,957.05,957.05,957.05,957.05,957.05,957.05,957.05,957.05,957.05,957.05,0,
135413,3,8844,9,1,70,52,859.14,673.82,70,70,70,70,70,70,70,70,70,70,70,70,52,52,52,52,52,52,52,52,52,52,52,52,859.14,859.14,859.14,859.14,859.14,859.14,859.14,859.14,859.14,859.14,859.14,859.14,673.82,673.82,673.82,673.82,673.82,673.82,673.82,673.82,673.82,673.82,673.82,673.82,0,
135414,3,8840,9,1,557,525,6816.06,6489.57,557,557,557,557,557,557,557,557,557,557,557,557,525,525,525,525,525,525,525,525,525,525,525,525,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6816.06,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,6489.57,0,
135415,3,8842,9,1,115,101,1413.64,1163.67,115,115,115,115,115,115,115,115,115,115,115,115,101,101,101,101,101,101,101,101,101,101,101,101,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1413.64,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,1163.67,0,
135416,3,8841,9,1,95,72,1220.39,879.9,95,95,95,95,95,95,95,95,95,95,95,95,72,72,72,72,72,72,72,72,72,72,72,72,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,1220.39,879.9,879.9,879.9,879.9,879.9,879.9,879.9,879.9,879.9,879.9,879.9,879.9,0,
135417,2,5888,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135418,3,7149,9,1,0,4,0,311.24,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,311.24,311.24,311.24,311.24,311.24,311.24,311.24,311.24,311.24,311.24,311.24,311.24,0,
135419,3,5889,9,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135420,3,4571,9,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135421,3,8854,9,1,47,7,0,0,47,47,47,47,47,47,47,47,47,47,47,47,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135422,1,6092,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135423,2,2789,9,1,1,0,-10.07,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,-10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,
135424,3,1702,9,1,200,100,5079.95,2539.5,200,200,200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,5079.95,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,2539.5,0,
135425,3,1703,9,1,100,100,2829.7,2829.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,2829.7,0,
135426,3,8771,9,1,9,3,103.73,34.58,9,9,9,9,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,34.58,0,
135427,1,8855,9,1,6,6,1118.88,1118.88,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,0,
135428,3,6723,9,1,0,1,0,209.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,209.16,209.16,209.16,209.16,209.16,209.16,209.16,209.16,209.16,209.16,209.16,209.16,0,
135429,3,8855,9,1,6,5,1118.88,932.4,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,932.4,932.4,932.4,932.4,932.4,932.4,932.4,932.4,932.4,932.4,932.4,932.4,0,
135430,1,8857,9,1,25,25,6125,6125,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,6125,0,
135431,1,8858,9,1,175,175,4836,4836,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,4836,0,
135432,1,8859,9,1,193,192,16607.42,16036.73,193,193,193,193,193,193,193,193,193,193,193,193,192,192,192,192,192,192,192,192,192,192,192,192,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16607.42,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,16036.73,0,
135433,2,8236,9,1,1,0,37.17,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,
135434,3,1121,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135435,1,8861,9,1,1373,1360,42296.7,42295.94,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1360,1360,1360,1360,1360,1360,1360,1360,1360,1360,1360,1360,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42296.7,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,42295.94,0,
135436,1,8860,9,1,946,913,17090.73,16596.96,946,946,946,946,946,946,946,946,946,946,946,946,916,916,916,916,916,916,916,916,916,916,916,916,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,17090.73,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,16596.96,0,01/03/2026 10:34:33:763
135437,3,506,9,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135438,3,5656,9,1,9,6,1363.77,454.59,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,1363.77,454.59,454.59,454.59,454.59,454.59,454.59,454.59,454.59,454.59,454.59,454.59,454.59,0,
135439,3,422,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135440,3,8742,9,1,52,50,2242.76,2156.5,52,52,52,52,52,52,52,52,52,52,52,52,50,50,50,50,50,50,50,50,50,50,50,50,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2242.76,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,2156.5,0,
135441,3,8861,9,1,521,518,15762.03,15656.64,521,521,521,521,521,521,521,521,521,521,521,521,518,518,518,518,518,518,518,518,518,518,518,518,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15762.03,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,15656.64,0,
135442,3,8860,9,1,481,458,8610.3,8202.94,481,481,481,481,481,481,481,481,481,481,481,481,459,459,459,459,459,459,459,459,459,459,459,459,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8610.3,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,8202.94,0,01/02/2026 18:45:57:458
135443,3,4872,9,1,3,0,1353,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,
135444,3,6221,9,1,10,10,880,880,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,880,0,
135445,1,8862,9,1,10,11,2100,2310,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0,
135446,1,8863,9,1,10,11,2100,2310,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0,
135447,1,8864,9,1,10,11,2100,2310,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,0,
135448,1,8865,9,1,10,11,2950,3245,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,3245,0,
135449,1,8866,9,1,10,10,2950,2950,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,0,
135450,3,8266,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135451,3,8863,9,1,4,4,840,840,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,840,0,
135452,3,8864,9,1,8,8,1680,1680,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,1680,0,
135453,3,8866,9,1,10,7,2950,2065,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2950,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,0,
135454,3,8862,9,1,7,7,1470,1470,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,1470,0,
135455,3,8865,9,1,8,7,2360,2065,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2360,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,2065,0,
135456,1,8867,9,1,238,186,6986.35,5665.22,238,238,238,238,238,238,238,238,238,238,238,238,186,186,186,186,186,186,186,186,186,186,186,186,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,6986.35,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,5665.22,0,
135457,1,7225,9,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135458,3,8867,9,1,20,4,599.8,106.72,20,20,20,20,20,20,20,20,20,20,20,20,4,4,4,4,4,4,4,4,4,4,4,4,599.8,599.8,599.8,599.8,599.8,599.8,599.8,599.8,599.8,599.8,599.8,599.8,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,106.72,0,
135459,3,3739,9,1,37,34,4117.87,3241.94,37,37,37,37,37,37,37,37,37,37,37,37,34,34,34,34,34,34,34,34,34,34,34,34,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,4117.87,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,3241.94,0,
135460,3,1155,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135461,1,8868,9,1,36,36,5657.04,5851.91,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5657.04,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,5851.91,0,
135462,1,8869,9,1,75,67,14875.7,13436.47,75,75,75,75,75,75,75,75,75,75,75,75,67,67,67,67,67,67,67,67,67,67,67,67,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,14875.7,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,13436.47,0,
135463,3,4721,9,1,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135464,2,8281,9,1,7,0,59.94,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,0,0,0,0,0,0,0,0,0,0,0,0,0,
135465,2,5350,9,1,1,0,3.95,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,
135466,2,5268,9,1,2,0,558.61,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,558.61,558.61,558.61,558.61,558.61,558.61,558.61,558.61,558.61,558.61,558.61,558.61,0,0,0,0,0,0,0,0,0,0,0,0,0,
135467,1,8870,9,1,336,254,21682.08,16706.28,336,336,336,336,336,336,336,336,336,336,336,336,254,254,254,254,254,254,254,254,254,254,254,254,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,21682.08,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,16706.28,0,
135468,3,4877,9,1,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135469,3,8870,9,1,15,8,1044.77,496.55,15,15,15,15,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,8,8,8,8,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,1044.77,496.55,496.55,496.55,496.55,496.55,496.55,496.55,496.55,496.55,496.55,496.55,496.55,0,
135470,4,7207,9,1,7,1,998.03,186.86,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,998.03,186.86,186.86,186.86,186.86,186.86,186.86,186.86,186.86,186.86,186.86,186.86,186.86,0,
135471,2,1785,9,1,2,0,36.45,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,0,0,0,0,0,0,0,0,0,0,0,0,0,
135472,2,5452,9,1,1,0,15.2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,
135473,2,7308,9,1,1,0,123.04,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123.04,123.04,123.04,123.04,123.04,123.04,123.04,123.04,123.04,123.04,123.04,123.04,0,0,0,0,0,0,0,0,0,0,0,0,0,
135474,3,8113,9,1,10,7,1239.2,867.44,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2,867.44,867.44,867.44,867.44,867.44,867.44,867.44,867.44,867.44,867.44,867.44,867.44,0,
135475,1,8871,9,1,220,159,5115.8,3510.38,220,220,220,220,220,220,220,220,220,220,220,220,159,159,159,159,159,159,159,159,159,159,159,159,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,5115.8,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,3510.38,0,
135476,1,8872,9,1,150,146,8188.5,7963.58,150,150,150,150,150,150,150,150,150,150,150,150,146,146,146,146,146,146,146,146,146,146,146,146,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,8188.5,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,7963.58,0,
135477,1,8873,9,1,52,51,2334.04,2295.56,52,52,52,52,52,52,52,52,52,52,52,52,51,51,51,51,51,51,51,51,51,51,51,51,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2334.04,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,2295.56,0,
135478,3,7570,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135479,4,795,9,1,17,9,1143.86,568.63,17,17,17,17,17,17,17,17,17,17,17,17,9,9,9,9,9,9,9,9,9,9,9,9,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,1143.86,568.63,568.63,568.63,568.63,568.63,568.63,568.63,568.63,568.63,568.63,568.63,568.63,0,
135480,1,8874,9,1,25,25,192.79,192.78,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.79,192.78,192.78,192.78,192.78,192.78,192.78,192.78,192.78,192.78,192.78,192.78,192.78,0,
135481,3,8874,9,1,11,11,84.83,84.81,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.83,84.81,84.81,84.81,84.81,84.81,84.81,84.81,84.81,84.81,84.81,84.81,84.81,0,
135482,3,8572,9,1,5,5,137.95,137.95,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,137.95,0,
135483,3,8573,9,1,29,29,2027.45,2036.37,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2027.45,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,2036.37,0,
135484,3,8872,9,1,23,22,1247.29,1196.06,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1247.29,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,1196.06,0,
135485,2,2587,9,1,2,0,136.64,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,0,0,0,0,0,0,0,0,0,0,0,0,0,
135486,2,5368,9,1,1,0,17.61,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.61,17.61,17.61,17.61,17.61,17.61,17.61,17.61,17.61,17.61,17.61,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,
135487,2,1951,9,1,1,0,3.17,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,
135488,3,7917,9,1,0,37,0,97.68,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,37,37,37,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,0,
135489,1,8875,9,1,22,18,2717.5,2241.96,22,22,22,22,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18,18,18,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2717.5,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,2241.96,0,
