1,140,-68
1,140,-68
3,4148,-520
3,4148,-1149
3,5120,-2
3,5120,-2
3,4147,-149
3,4147,-228
1,5236,-4
1,5236,12
1,5237,-234
1,5237,-241
1,3155,-237
1,3155,75
3,2756,-484
3,2756,-1068
3,5238,-71
3,5238,-132
1,2615,-9
1,2615,-6
1,547,-156
1,547,2
1,571,20
1,571,267
1,4108,-402
1,4108,-392
1,5245,-159
1,5245,52
1,5108,-27
1,5108,-33
1,5105,37
1,5105,89
1,331,-56
1,331,208
1,348,-76
1,348,322
1,5246,-44
1,5246,-83
1,5247,-22
1,5247,-1
1,1414,-1225
1,1414,713
1,1806,-9
1,1806,-15
1,5027,100
1,5027,180
1,4649,-30
1,4649,-16
3,1303,-97
3,1303,-292
3,2140,-17
3,2140,-33
1,2177,-113
1,2177,17
1,2223,-57
1,2223,-19
1,4660,-48
1,4660,-3
1,1402,345
1,1402,460
1,545,-161
1,545,50
3,3883,-8
3,3883,-11
1,2764,-95
1,2764,-177
1,2921,335
1,2921,232
1,1951,7
1,1951,105
1,152,-30
1,152,-88
1,227,-110
1,227,96
1,225,170
1,225,433
3,1409,-257
3,1409,-634
1,4054,-2757
1,4054,3647
3,1294,-40
3,1294,-219
3,3401,-139
3,3401,-195
3,669,-1291
3,669,-3168
1,2770,-152
1,2770,-223
1,2616,155
1,2616,237
1,2434,-10
1,2434,-10
3,3535,-9
3,3535,-9
1,823,42
1,823,74
1,4945,-2
1,4945,0
1,5254,94
1,5254,24
1,5256,-2
1,5256,-2
1,1321,-8
1,1321,-4
1,1355,-3
1,1355,4
1,142,-42
1,142,2005
1,3693,-2
1,3693,25
1,2963,-3
1,2963,19
3,1725,-4
3,1725,-4
1,2979,-1
1,2979,-9
1,5255,46
1,5255,63
1,5257,10
1,5257,-2
1,3856,122
1,3856,867
3,1080,-2
3,1080,-2
1,4525,-220
1,4525,-850
3,172,-600
3,172,-1260
1,1619,6
1,1619,-5
1,3707,-5
1,3707,23
3,4498,-3
3,4498,-12
3,3783,-1
3,3783,-1
1,5193,-29
1,5193,46
1,5194,-78
1,5194,0
1,799,0
1,799,4
1,1387,394
1,1387,318
1,5177,-203
1,5177,-405
3,4738,-79
3,4738,-240
3,3191,-46
3,3191,-46
3,3156,-127
3,3156,-323
1,5202,0
1,5202,-1
3,87,-30
3,87,-66
3,5102,-300
3,5102,-687
