3962,4,13
177,4,4
1299,4,10
794,4,7
169,3,-24
5438,4,0
5242,1,2
660,4,427
2835,1,-1
5446,4,0
4498,4,0
1421,3,4
3911,3,-5
4495,4,4
3443,1,10
5472,1,4
747,1,284.5
4631,1,2
4065,1,-22
4359,1,-1300
2513,1,-24
3744,3,-12
3238,3,5
5456,1,445
1322,1,9
1356,1,17
1300,1,1
4482,1,0
765,1,0
4480,1,7
767,1,3
4481,1,6
1966,1,9
5457,1,263
1950,1,0
1671,1,982
5350,4,71
5486,4,54
2716,4,0
629,1,0
3024,4,2
5448,1,81
3073,1,162
75,1,1479.7
2922,1,175
2926,1,204
861,4,20
644,4,14
5200,4,13
5461,1,328
2173,1,1114
5101,1,88.6
975,3,-6
1201,3,-6
1359,1,14
1316,1,9
557,1,73
565,1,48
538,1,-10
3186,3,-44
391,4,0
3199,4,9
5361,4,5
1304,4,6
2573,4,23
2485,4,1
2484,4,4
3613,3,-16
3867,1,23
925,3,13
5225,3,2
467,1,88
4789,1,3
670,3,827
4219,1,0
4608,3,72
5453,1,148
5261,3,-308
3399,1,-29
5359,1,1832
757,3,0
1015,3,-14
3839,3,0
3171,1,-21
3195,1,-17
5333,1,276
5335,1,447
5460,1,850
2362,3,-65
5281,1,0
3837,1,1
4107,3,-1181
5488,1,22
3198,1,0
5484,1,0
4044,1,10
4467,4,2
3490,1,0
3692,1,23
583,1,6
612,1,12
3112,4,0
2174,4,86
2493,3,-26
5331,4,0
4150,3,-23
5329,3,0
3920,3,-3
3748,3,-60
4769,1,8
4858,1,12
784,1,0
291,4,24
360,4,526
383,4,627
376,4,100
4424,1,88
1411,1,35
5421,1,21
3152,1,5
3238,1,-41
1558,1,0
2708,1,-6
2715,1,1
712,1,33
143,1,24
5074,1,831
39,3,-798
256,4,80
3964,3,-3
3960,3,-1
4473,1,0
2619,1,-2
5091,4,49.5
1435,4,48
322,4,0
326,4,74
1807,4,0
5113,4,21
5117,4,61
3457,1,62
271,4,168
5464,3,70
4152,4,192
270,4,285
5100,4,-10
5302,1,0
706,4,16
3539,1,0
5543,4,-1
1886,4,1
5464,1,704
732,1,-95
3836,4,0
2529,1,43
5368,1,2
5369,1,0
1952,1,54
5428,1,0
540,3,27
326,3,300
2526,3,-150
5508,3,2
2209,1,180
274,1,431
2986,1,5
1905,1,1
